trade_id,market_id,ticker,price,price_dollars,count,count_fp,taker_side,maker_action,taker_action,maker_nickname,taker_nickname,maker_social_id,taker_social_id,create_date
c3d8e08a-fb52-4583-df58-794269006cd9,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-30T02:00:54.357141Z
949c11af-5b92-7923-2f27-0045bf088f89,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,935,935.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-30T01:59:41.280271Z
715bf735-495a-77f3-9c72-b463bf6fa57d,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-30T01:13:35.420461Z
b025d2d6-a78a-777f-5771-35d5872aae19,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-30T01:13:31.259244Z
a4825fb6-ac56-5d2b-9e3b-3978c11b21e1,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,black.phase,783896a9-a6bf-42b5-9df0-2dda3e907629,818f0e4f-29bd-45b3-a59b-c859664bdf85,2026-01-30T01:04:46.45454Z
023d6847-ed16-5d63-394c-c2a86f83e2b9,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,6,6.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-30T00:30:30.320216Z
e03f1935-943e-795f-f58b-c16ba71299f9,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,4675,4675.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T22:49:57.117559Z
ff4c087d-298a-406f-a231-92398371c889,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T21:54:11.728215Z
2e04e037-e28e-707b-7846-911accaf7095,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T20:42:36.655562Z
4e228817-53f6-5fb7-24d6-a3d9fba05711,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,280,280.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T19:54:08.380933Z
a647eb59-e692-723f-1aa4-33a0c93acf25,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,333,333.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T19:50:04.191581Z
5a1fc73b-a64a-6f2b-516b-55976664c761,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,935,935.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T19:28:28.164654Z
cc343bdf-5d1a-6277-e4c2-4a54afdcd0d1,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,46,46.0,yes,sell,buy,brand.range,ghost.lot,783896a9-a6bf-42b5-9df0-2dda3e907629,9eb38a0d-d3fa-47c3-aadc-23e6167c56e1,2026-01-29T17:19:16.736704Z
47889911-f64a-6687-6c35-ff7afb2eb109,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,2337,2337.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T17:14:15.061484Z
161e73a3-43be-67c7-3899-398e9b64d405,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,467,467.0,yes,sell,buy,brand.range,dried.cream,783896a9-a6bf-42b5-9df0-2dda3e907629,10bd0132-93d6-4f17-9d07-e98eaee1dde3,2026-01-29T16:36:38.28817Z
78c04e57-f82a-6c47-b306-ed8203e09069,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,935,935.0,yes,sell,buy,brand.range,iFresh,783896a9-a6bf-42b5-9df0-2dda3e907629,c43f4dcd-2d84-5fc3-e4c7-77eaf86c0e5e,2026-01-29T16:20:49.64032Z
428f9fbb-5846-506f-ec5f-87ab7b9530ed,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,MiLune,783896a9-a6bf-42b5-9df0-2dda3e907629,6093da7e-0341-43ec-bcaf-7dc54682c99b,2026-01-29T16:15:31.330817Z
5b0f96c9-51c6-5edb-8f16-611aa62c0875,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,46,46.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T16:14:02.058289Z
bde6e527-dba2-6553-234e-c8d54bdd25c5,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,33,33.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T16:05:43.749581Z
754065af-270a-78bf-9cfd-67e16afece51,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,268,268.0,yes,sell,buy,brand.range,kenvibe,783896a9-a6bf-42b5-9df0-2dda3e907629,8e9f8c25-f71d-433d-a821-8b9498259a64,2026-01-29T14:53:26.413522Z
963cd927-bb8a-44bf-ec77-a69d275311ed,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,1,1.0,yes,sell,buy,brand.range,bglicken,783896a9-a6bf-42b5-9df0-2dda3e907629,5d7d578b-8c72-4fa3-be11-90e5ea0f7790,2026-01-29T14:41:21.596539Z
b67e28c3-6b06-675b-339f-ec4aa64247c5,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T13:39:29.45154Z
97784465-6d0a-6bd7-6c62-49e01bd158b1,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T13:19:57.369616Z
3294daef-0c0e-6e53-b5e1-3591f11dc909,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,935,935.0,yes,sell,buy,brand.range,wild.youth,783896a9-a6bf-42b5-9df0-2dda3e907629,2b88626a-4cd8-46b2-aa14-01e6ec3d756e,2026-01-29T13:12:42.363545Z
5d5901b2-074a-7d8b-2ca0-3cf83ea8c659,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,467,467.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T13:10:47.993392Z
0da3eb77-bc46-636f-0729-3c350e0dcadd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,467,467.0,yes,sell,buy,brand.range,financial.cozy,783896a9-a6bf-42b5-9df0-2dda3e907629,300528c1-16e3-43a7-9805-7b8a321b0fb7,2026-01-29T12:15:57.843768Z
2a5e5c98-989a-4e63-6d51-3db86464fc11,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,1402,1402.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T11:49:34.823699Z
a4033a62-a69e-7f87-eda0-d76fa276a4cd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T11:20:42.483314Z
10aeacfe-5846-4567-18ab-c65cbbc19ab5,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,100,100.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T06:05:54.558771Z
0867d7bd-355a-4547-4dd1-2e40143f04dd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T05:58:11.089947Z
899b73c5-c1da-784f-5e21-f184eadcafcd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,1870,1870.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T05:23:29.297863Z
e54dae6e-daca-5feb-44ef-2a60535ec6dd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,467,467.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T04:02:44.364397Z
db0cb468-a756-5aeb-c290-44a3d2a6e5fd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-29T00:23:40.075701Z
77cc145c-83b6-6df7-2f82-0dff0260ee11,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,NishaxLi,783896a9-a6bf-42b5-9df0-2dda3e907629,7fb113d6-d313-4e9f-af6d-1684acda6cd8,2026-01-28T23:51:19.067532Z
7d3cfe20-32b2-6713-24ec-9b381a9e0acd,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,500,500.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T22:27:04.667804Z
44d371c8-63da-555f-8a82-8f12f351a31d,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,467,467.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T21:58:16.843601Z
00aeb349-4282-4d6f-e9a6-078649055351,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,935,935.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T21:37:10.265857Z
d7908963-6246-5bd7-a6c4-814991ea55f1,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T21:34:50.602224Z
bfe90cf3-f5a2-4047-5f98-7171baffa8a9,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,1,1.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T20:34:27.597308Z
96555388-6506-60cf-be26-3f90f03933c5,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T20:19:05.0957Z
5fca63e6-cc6a-774b-833c-ac746a174f41,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,230,230.0,yes,sell,buy,brand.range,I.C.Weiners,783896a9-a6bf-42b5-9df0-2dda3e907629,f597baa4-9cc7-4ba4-9ec3-92433951c70d,2026-01-28T19:49:42.812621Z
71476801-a6da-7c27-0d86-cb0fc4f37c15,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,4675,4675.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T19:46:30.763889Z
3ccd5bbd-6292-6543-4c1e-2fa606752f75,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,187,187.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T19:41:59.507522Z
d3bcc70b-5be6-788f-e133-d1c6b118af01,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,93,93.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T19:17:37.882544Z
56e0daac-093e-731b-a1fe-5e9ddfd4db31,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,1,0.01,20,20.0,yes,sell,buy,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,,2026-01-28T19:17:28.741174Z
7d239f7b-672a-7ba7-4941-3bcfcde81474,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,3385,3385.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-27T13:29:53.906431Z
5073acb8-567f-7516-5429-09396720fde7,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,30,30.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-27T13:29:53.906431Z
430dd8e4-090a-43db-e9e8-f7b82ef70438,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,32753,32753.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-27T13:15:12.601784Z
606624d9-6706-6f7f-f2d5-b951a85e9c3c,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,23395,23395.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-27T13:14:21.72337Z
c1eb0942-646d-60f2-89cf-8676a7836625,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,1204,1204.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-26T14:01:43.409417Z
4311d4db-dce3-6127-b870-df4b933062d8,573ec7d5-48a9-49c8-9915-2f25fa1fe143,KXMIASNOWM-26JAN-0.1,2,0.02,8154,8154.0,yes,buy,buy,,brand.range,,783896a9-a6bf-42b5-9df0-2dda3e907629,2026-01-26T14:01:43.409417Z
